open,high,low,close,volume,hour,day_of_week,SMA_50,SMA_200,EMA_9,EMA_21,BB_upper,BB_lower,bollinger_bandwidth,RSI,MACD,MACD_Signal,MACD_Hist,stochastic_oscillator,stochastic_signal,ADX,ATR,VWAP,OBV,lag_1,lag_2,lag_3,lag_4,Bullish,Bearish,Doji,Engulfing,target,Upper_Band,Lower_Band
96152.3,96293.76,96100.01,96286.28,115.17626,0,0,0.9147784979583691,0.8897184554583657,-0.03594290258025411,0.28190025176723654,96967.29904942268,95873.21595057736,2.117965307664744,-0.986967496246807,-2.2466665211675116,-2.386200377289818,-0.1813424691394758,-1.0964169532063786,12.736113300048267,2.29055669948643,1.1891029333554703,0.9284402946811208,0.8241423491190988,96152.3,96102.77,96141.04,96148.03,1,0,0,0,1,0.877970212737793,-0.2456565277421797
96286.28,96289.4,96187.19,96203.14,84.29351,0,0,0.8840333510257777,0.8790105987126774,-0.046798865207493115,0.24546484724100073,96944.33821259672,95853.1017874033,2.108791897503213,-1.311283059916523,-2.1370736961696366,-2.374267754677568,0.10299156574553515,-0.7380021042316757,18.465488633161403,2.3153456334289038,1.0795872943902898,0.9112234660961259,0.66571859414453,96286.28,96152.3,96102.77,96141.04,0,1,0,0,1,0.8338700636554176,-0.2797218490569198
96203.14,96334.54,96145.92,96310.3,99.253098,0,0,0.8569303407764024,0.8690729600113984,-0.015580825782173534,0.23077348604329492,96905.17005277556,95851.68194722448,1.9765059951358595,-0.6187544651875165,-1.9192536180341002,-2.317118597712943,0.5799519327492137,-0.13594297574336486,29.65049994917979,2.2710668067714677,1.1795621660734283,0.8933859488421979,0.8522578482106955,96203.14,96286.28,96152.3,96102.77,1,0,0,0,1,0.7586410246920489,-0.2821264885763673
96310.3,96439.05,96288.58,96343.21,134.982925,0,0,0.8295733074409899,0.859826655642633,0.021648191998619396,0.22307828880461408,96848.38427473324,95864.0247252668,1.7335676865661331,-0.42262953715872026,-1.6919903073682412,-2.2217324606594158,0.9832894356677052,0.35893314572804913,43.35617337142861,2.090698386092143,1.183359603950241,0.8704584714331216,1.1059488125085466,96310.3,96203.14,96286.28,96152.3,1,0,0,0,1,0.6495743866975487,-0.2612227753018904
96343.21,96432.23,96312.92,96432.23,78.301579,0,0,0.8040734144848668,0.8514943949229694,0.08457948483562594,0.23139427258103132,96761.64381523612,95904.66918476392,1.285043757758495,0.07635907306531013,-1.4048527728485438,-2.082671645508563,1.4439857449365758,1.0111090233699083,59.82832389499058,1.92321342403277,1.1141630351297387,0.8587587745527977,1.2531111523567489,96343.21,96310.3,96203.14,96286.28,1,0,0,0,0,0.48297474466490226,-0.1923873701405405
96432.23,96440.87,96322.51,96379.25,107.051172,0,0,0.776809788741666,0.8429999593657106,0.1151965343278455,0.2298415921164769,96643.7310723332,95969.13892766686,0.6423437884025647,-0.18752390090422777,-1.2134342853733557,-1.9295898180120945,1.5918844569876156,1.2491133126641187,72.87200951692034,1.756096192389687,1.0476919210161828,0.8418815587630207,1.0519159637512632,96432.23,96343.21,96310.3,96203.14,0,1,0,0,0,0.2565034892214803,-0.08320149514048275
96379.25,96431.41,96351.15,96357.89,85.170669,0,0,0.7509681606922041,0.8349557995915267,0.13173642241453318,0.22475610179986263,96502.16658936834,96059.81741063172,-0.17671578124539458,-0.29296329978989943,-1.0681593314621876,-1.7753755280681784,1.60383008069117,1.3385682562195422,82.09766519055904,1.6009159058639664,0.8970490645739794,0.8282986639935209,0.8918436498011608,96379.25,96432.23,96343.21,96310.3,0,1,0,0,0,-0.015394911203954982,0.07037146887999876
96357.89,96414.07,96332.83,96363.85,68.568497,0,0,0.727903699834256,0.8265754171091576,0.14718763807969293,0.22115806067730565,96478.6117594352,96070.93724056485,-0.29900513450800453,-0.2557743446883495,-0.933880804926614,-1.622658460673873,1.5880368354330738,1.2064680275318136,83.93744704998876,1.4752940621989588,0.7594535850103354,0.8175716286608412,1.0207133429448259,96357.89,96379.25,96432.23,96343.21,1,0,1,0,0,-0.06063592392915171,0.08920399874909324
96363.85,96401.55,96239.05,96245.96,131.941345,0,0,0.7010452200294562,0.8170315673367885,0.11565030699899077,0.19760979896553393,96460.37141660646,96072.47458339362,-0.36869510070804223,-0.8276456850912365,-0.9312926233793511,-1.499919177732731,1.2718203168624216,0.8294960311074903,79.9857261358542,1.444640924544367,0.8213349922990015,0.7942612301456845,0.7727388154717731,96363.85,96357.89,96379.25,96432.23,0,1,0,1,1,-0.09566957028150164,0.09180764058063011
96245.96,96299.13,96187.6,96277.12,70.909729,0,0,0.675657719948413,0.8078408503499459,0.10202338674868924,0.1815618704948656,96453.33941681616,96072.4515831839,-0.39338744804909676,-0.6197682659661177,-0.8856345319841143,-1.3917494939510089,1.1181349125804734,0.6010615787765157,73.04030065014956,1.4571081878269112,0.7598399725255025,0.7823469712535854,0.9060086903697226,96245.96,96363.85,96357.89,96379.25,1,0,0,0,1,-0.10917570868423414,0.09176868748606412
96277.12,96315.96,96264.64,96312.29,53.071213,0,0,0.653047007353289,0.7988814776127977,0.10421798540351299,0.1730221547903782,96446.74049679066,96073.9975032094,-0.42210507439125594,-0.3866415913829718,-0.802817171019671,-1.2871145903024528,1.080848772593417,0.45523911545860934,65.96564683196165,1.440369966860135,0.5622163550656057,0.7738678070651478,1.0057523224063427,96277.12,96245.96,96363.85,96357.89,1,0,0,0,0,-0.12185004443859901,0.09438685561375781
96312.29,96349.25,96193.23,96297.69,86.971684,1,0,0.6309561118055991,0.7899148191508281,0.10053711133096127,0.16274754774447608,96437.49039637926,96076.1896036208,-0.46245157448343027,-0.46429610904458746,-0.7406737969392597,-1.1898256664017364,1.0033607198995445,0.6015423743304653,63.81890676063392,1.4812538632635108,0.6230627889335489,0.7598781409310038,0.8422951267605377,96312.29,96277.12,96245.96,96363.85,0,1,1,0,1,-0.139616418244452,0.09809939419882971
96297.69,96320.49,96242.12,96279.49,58.998744,1,0,0.6072279254553618,0.7810559174583409,0.0908153391595722,0.1502765595684455,96439.78292656956,96078.8500734305,-0.46378330465759027,-0.5641074666395978,-0.6989691675573375,-1.1028802714016612,0.8942534340090256,0.6082452299950268,63.88655837082197,1.51921748135236,0.49833960857806825,0.7502892939086031,0.7314111148922064,96297.69,96312.29,96277.12,96245.96,0,1,0,0,0,-0.135213228373839,0.10260516246662314
96279.49,96443.65,96268.02,96418.72,81.492916,1,0,0.5867553354272682,0.7730665355410881,0.13488252920948388,0.162887135408592,96460.6962054473,96081.40779455275,-0.399147022388787,0.34551926890252604,-0.5192534494370048,-0.9940483386465178,1.1251205544023195,0.8863023935352802,67.94607127975611,1.356590257546913,0.6095154626331832,0.7393019536936889,0.8845713493698917,96279.49,96297.69,96312.29,96277.12,1,0,0,0,0,-0.09504575871896136,0.10693691572838152
96418.72,96418.73,96272.91,96276.75,85.803135,1,0,0.5590113820251338,0.7646622270982288,0.1172713888589409,0.14993217197755093,96461.40357967296,96089.25142032708,-0.42439496136103466,-0.4153495117038731,-0.5094232044233117,-0.9048344609564065,0.9181822103267595,0.6298543031042815,68.21269719335038,1.2055792640132834,0.6431781204103288,0.7256143449436431,0.7233103598193339,96418.72,96279.49,96297.69,96312.29,0,1,0,1,0,-0.09368712753723628,0.12022087041393836
96276.75,96276.76,96154.06,96175.01,98.822559,1,0,0.5327281562940226,0.7556341346850501,0.06529789425967454,0.12065544948363548,96461.58415021708,96088.74784978296,-0.42197797397354997,-0.8583345430675813,-0.5933249755772002,-0.8517995057111027,0.5365538441942115,0.02170449623164258,62.688984547373956,1.1761133133348254,0.6204776942419328,0.7082092164144251,0.537580273683689,96276.75,96418.72,96279.49,96297.69,0,1,0,0,1,-0.09334031143588727,0.11936802397777836
96175.01,96249.61,96073.07,96238.33,90.37596,1,0,0.5073653370808404,0.7474216836623383,0.04729735445238266,0.10493141356462979,96457.75079394814,96101.61120605192,-0.4809706040046703,-0.4749432837229373,-0.5877197732215255,-0.8081465636339114,0.43758897419724413,-0.5463945889976596,49.19664550811814,1.2099448546968221,0.7250532026789775,0.6935578986947487,0.707435567912526,96175.01,96276.75,96418.72,96279.49,1,0,0,0,1,-0.10070291694964771,0.14115338791132634
96238.33,96330.48,96214.02,96330.48,48.50296,1,0,0.48542214703461245,0.740022805244041,0.06721050881334895,0.10648681933178741,96456.55018840962,96121.75581159042,-0.5564246003875731,0.03251362576614161,-0.4837585398133958,-0.7505042074958611,0.5851543761060966,-0.24531153445832224,40.95482302930416,1.1257136404492443,0.6819413333228368,0.686589226930525,0.7985934880250152,96238.33,96175.01,96276.75,96418.72,1,0,0,0,0,-0.10300888177706942,0.17527026632086132
96330.48,96397.74,96289.26,96328.24,91.292999,1,0,0.46050092550310734,0.7324201963725492,0.08230693102049469,0.10751554010497014,96444.89547813903,96155.957521861,-0.7183779318284621,0.021141487994416088,-0.396555517073086,-0.6853327101692382,0.6645744819580492,0.4518149828544053,45.005363081111796,0.9621225874724711,0.6232847614524613,0.6735672385256596,0.6270146831506003,96330.48,96238.33,96175.01,96276.75,0,1,1,0,1,-0.12539371308156624,0.23319423949947304
96328.24,96328.24,96274.29,96291.54,54.021029,1,0,0.43129358649037486,0.7247990583737585,0.08071821296645407,0.10213826757700895,96435.07918033125,96179.69781966884,-0.8368553062195835,-0.17062805682918245,-0.3572944788607913,-0.624615286235559,0.6175913039992091,0.6212237465074454,56.00133965058448,0.8243622266845498,0.4415531127300014,0.6655837946880094,0.5254859383899412,96328.24,96330.48,96238.33,96175.01,0,1,0,0,1,-0.14424756407852976,0.27340077780668515
96291.54,96408.8,96266.32,96408.8,64.175477,1,0,0.40143998844559514,0.7184450968095437,0.12311095115058265,0.11741879198573507,96448.13449499584,96178.8945050042,-0.7880158792829367,0.46471249186176095,-0.20494803692314456,-0.5427470947542861,0.8406972539884936,0.8705771456675517,66.51015525212765,0.5992143745988245,0.47941802273603334,0.6575320194711345,0.6460992577738898,96291.54,96328.24,96330.48,96238.33,1,0,0,0,1,-0.11917263645083376,0.27204028516548556
96408.8,96513.53,96369.5,96492.37,106.528685,1,0,0.37571455032787504,0.7127881362527326,0.18814382210269875,0.14568438456669752,96473.7407249822,96182.21127501783,-0.7095274589424673,0.8533239114509655,0.0011990401663016456,-0.4322005356588863,1.1432070535167727,1.1813363124257212,73.38037919686089,0.44547675937553544,0.5181957635710529,0.6459156395308342,0.8463124686154243,96408.8,96291.54,96328.24,96330.48,1,0,0,0,1,-0.0699915648524469,0.27765756267514885
96492.37,96533.9,96459.67,96494.94,70.235662,1,0,0.3500627751080612,0.7075391762855773,0.24112710113843677,0.1718224229502903,96499.74828126232,96174.66771873768,-0.5912783354201213,0.8650250248628651,0.16765608196857926,-0.30738526286320866,1.2937186090932868,1.5658729236660223,82.27655691396899,0.32185317447381717,0.3913009466735664,0.6383840190336618,0.9783154817437735,96492.37,96408.8,96291.54,96328.24,1,0,1,0,0,-0.020039678652703192,0.26488180535677897
96494.94,96633.84,96492.1,96579.64,82.421146,2,0,0.32866028592054924,0.7024782959553353,0.3150531790790772,0.21015284503594972,96542.95681036243,96155.1021896376,-0.37001794740028415,1.2403300139160862,0.3817212378713903,-0.16075059781683051,1.5238774544083482,1.5627922986885245,88.79545214899444,0.29391326499142106,0.4310282482277326,0.6308720149258025,1.133220259568628,96494.94,96492.37,96408.8,96291.54,1,0,0,0,0,0.06294956906669318,0.2317456500403237
96579.64,96595.31,96454.07,96456.34,56.997227,2,0,0.30097632601257535,0.6959328367598963,0.3282812342769418,0.22379083726385915,96546.50173897472,96153.96826102532,-0.3535331650209543,0.4981652334777976,0.42651839659788376,-0.03365275918103675,1.317795939574381,1.2460179001297755,89.40458717303669,0.22071709235330042,0.46675096046324244,0.6244922692357762,1.0260979588781254,96579.64,96494.94,96492.37,96408.8,0,1,0,1,0,0.06975820071626117,0.22982522997806495
96456.34,96501.39,96393.02,96416.74,67.651537,2,0,0.2746099447420962,0.6890182341737529,0.3241179593490837,0.2293777329989977,96550.15693566552,96154.06206433452,-0.3409996369770404,0.2838291126129784,0.42032968783348307,0.06667301259072987,1.0353944901974292,0.8889934007359522,83.03011432675758,0.08061298163834277,0.42320840602854903,0.6165166661298083,0.8989516279050652,96456.34,96579.64,96494.94,96492.37,0,1,0,0,1,0.0767786208318494,0.22998409507916778
96416.74,96421.84,96316.55,96389.91,68.856442,2,0,0.2464122430771929,0.6815518953404855,0.31079674235927696,0.2298419155855045,96552.43550270816,96154.98549729188,-0.3362435883986748,0.1385670428041538,0.38679761392318485,0.13960542912689258,0.7464394662494348,0.48980691870795046,72.92533801511361,-0.10315526437921506,0.37558777653438397,0.6081537415501341,0.769540762278179,96416.74,96456.34,96579.64,96494.94,0,1,0,0,1,0.08115499205076415,0.2315480200003477
96389.91,96452.29,96368.6,96448.46,36.092792,2,0,0.2218859154313004,0.6738925297732345,0.32194183574963237,0.24033461658523828,96560.9064399975,96154.97556000254,-0.3063962593653493,0.4504351606479621,0.4160155543039052,0.2043367394434166,0.6599312300836179,0.4732276245616541,65.64763133231524,-0.2702414485495044,0.28095746394812715,0.604168806575007,0.8373746398347793,96389.91,96416.74,96456.34,96579.64,1,0,0,0,0,0.09742485198127225,0.2315311901580721
96448.46,96464.33,96416.86,96458.21,23.91352,2,0,0.19849756564607082,0.6664137782236011,0.3344884852369246,0.2515504551309648,96569.1707844565,96167.93621554352,-0.32311421681971425,0.5020685907200574,0.4461720007142319,0.26271226873132275,0.5928881518065369,0.5604793159636575,62.553869381981315,-0.4125662376483376,0.10855441805916848,0.6015798718587181,0.8823184277142905,96448.46,96389.91,96416.74,96456.34,1,0,0,0,0,0.11329791549179759,0.25348134004683376
96458.21,96473.32,96337.56,96337.57,57.541168,2,0,0.17191361303285788,0.6572821565602689,0.2996034929440397,0.24099635126667726,96568.37724814095,96174.77475185906,-0.3500702457110117,-0.17904212104409156,0.34875714463125884,0.2881233547915873,0.24516727569073785,0.4503574561136354,62.18235640280415,-0.5190431740434889,0.15452147816240958,0.5941860193448923,0.7741738279677324,96458.21,96448.46,96389.91,96416.74,0,1,0,1,0,0.11177379552856571,0.2650630764967353
96337.57,96403.92,96337.57,96380.91,46.80304,2,0,0.1528292268948854,0.6484972814298054,0.28783386944294265,0.23885627787032115,96569.93802108584,96180.07597891416,-0.363308500790895,0.07106393016893375,0.31343109895297755,0.30073196274083985,0.11012210370125533,0.12956810797369156,58.945963244724105,-0.6179146149818435,0.035212659167341245,0.5885640116007618,0.8621368673645369,96337.57,96458.21,96448.46,96389.91,1,0,0,0,0,0.11477152252705211,0.27404122789596835
96380.91,96380.91,96287.73,96287.73,33.102951,2,0,0.13968533579539058,0.6387847806200639,0.24372104679234624,0.22088361067033643,96570.27667410253,96178.74132589748,-0.3574012882549269,-0.40486954133620456,0.1931738757290083,0.28453747170723825,-0.1937034074413042,-0.6120232076934108,47.903990122399534,-0.6567479798926416,-0.012956910017278039,0.584079401352196,0.7999221868018322,96380.91,96337.57,96458.21,96448.46,0,1,0,1,0,0.11542196253094476,0.27178086130211854
96287.73,96309.69,96264.32,96264.57,36.760203,2,0,0.12253744851944105,0.6292762801051109,0.19980677720630724,0.20056125609344147,96571.080892828,96176.445107172,-0.34645831444708736,-0.5160973515588662,0.07646224036211739,0.24607536498456206,-0.4285902757844128,-1.1677253992557837,32.665790597714356,-0.6686681703469309,-0.16926715672368428,0.578977047549616,0.7308339569619857,96287.73,96380.91,96337.57,96458.21,0,1,0,0,0,0.11696659989790066,0.2678919881416559
96264.57,96269.77,96192.96,96192.97,26.723013,2,0,0.09995749208268281,0.619160725802784,0.1380139098564409,0.16977104542623273,96573.562485841,96151.38851415904,-0.24918301614590663,-0.8469747119431708,-0.08367980924966337,0.18030775158593237,-0.7166186413351692,-1.6367190907104239,16.03188544129334,-0.6106851517095789,-0.24103614671724088,0.5749565391667543,0.6806099235376543,96264.57,96287.73,96380.91,96337.57,0,1,0,0,0,0.12173291667159912,0.22545617392327097
96192.97,96257.8,96160.94,96226.67,46.76824,2,0,0.07464935048442825,0.609852267905042,0.10112837186554051,0.14757641206436195,96576.19242872976,96143.75057127028,-0.21293410228238857,-0.6190278355194356,-0.17268359775404268,0.10824250365267812,-0.7830483693519479,-1.5414607134985856,7.278962738857623,-0.5281332881509606,-0.2608850909132872,0.5682238534172861,0.768507558769024,96192.97,96264.57,96287.73,96380.91,1,0,0,0,0,0.12678416440643256,0.21252056345289236
96226.67,96233.21,96154.99,96155.0,63.704654,3,0,0.0458418415308364,0.5999006873846636,0.04493242412672576,0.11507208963477181,96578.76180486208,96139.18019513792,-0.18773930373654354,-0.9483705813102262,-0.3083466485547729,0.020942091745215042,-0.9437543921504025,-1.5422343018190945,3.752047314166527,-0.44604328485925754,-0.3228192144705931,0.5583459888007919,0.6487791182753766,96226.67,96192.97,96264.57,96287.73,0,1,0,1,0,0.13171908336361915,0.20478018027891834
96155.0,96195.23,96113.42,96137.58,49.317484,3,0,0.018154843977582616,0.5897748790992733,-0.006510960995663136,0.08252643084816227,96588.66406271556,96119.20293728448,-0.08228000682716749,-1.0256737250007693,-0.42577988682023116,-0.0745624529571613,-1.0302945537274524,-1.4874879350383188,5.157422890506667,-0.33186962374283163,-0.37195095112007087,0.5506114985732526,0.5560903572879862,96155.0,96226.67,96192.97,96264.57,0,1,0,0,0,0.15073803513808243,0.17094672163190092
96137.58,96163.63,96114.54,96137.58,45.534182,3,0,0.004841604154072148,0.5799239495180045,-0.04766566909359593,0.05293946831488337,96597.22739980812,96091.34960019193,0.0463319192986833,-1.0256737250007693,-0.5104964917155906,-0.16948031185692994,-1.0241059795756409,-1.5923259493727695,4.678402542105515,-0.2258512241347217,-0.49393684489993883,0.5435155967702741,0.5560903572879862,96137.58,96155.0,96226.67,96192.97,0,0,1,0,0,0.16718536432436107,0.12377434520591457
96137.58,96161.22,96061.63,96092.43,61.950781,3,0,-0.0073302404578735,0.5696476595336175,-0.09740178953001752,0.018276339556329017,96608.28243286994,96056.71356713008,0.20772815027870598,-1.2393030793258992,-0.6129245585187884,-0.26779953858471406,-1.059984838289623,-1.5097164347936967,4.984637630256837,-0.07944722167547774,-0.4893500434377783,0.5334604968206387,0.43965819839903775,96137.58,96137.58,96155.0,96226.67,0,1,0,0,1,0.18841841474918292,0.0651148034407769
96092.43,96143.05,96090.6,96128.28,48.900656,3,0,-0.015660602915465803,0.5593536499468972,-0.12384134170645124,-0.007069324143934568,96613.81039082294,96034.85960917707,0.3044924950283008,-0.9386482903365546,-0.6485695797753267,-0.35424489075381055,-0.9347349126068538,-1.3734803006367307,6.058297779725592,0.056499352036677525,-0.5951085522910449,0.5258754541175401,0.5315635603212031,96092.43,96137.58,96137.58,96155.0,1,0,0,0,1,0.19903578778678116,0.028102967904864808
96128.28,96192.75,96122.62,96192.29,40.930075,3,0,-0.022135723522127268,0.5495198103374446,-0.1211577945914207,-0.019100988873706416,96605.72097349534,96021.2980265047,0.32402924552536577,-0.43648270583836346,-0.6038496579251563,-0.4136279454710229,-0.6492720059624956,-1.0581802032427066,11.088583730647095,0.08396303505244852,-0.6520504167010445,0.5200020049122334,0.608488772865926,96128.28,96092.43,96137.58,96137.58,1,0,0,0,0,0.18349870120795544,0.005135088627732006
96192.29,96221.97,96186.1,96200.53,29.87959,3,0,-0.02850490624983547,0.5402351884529685,-0.11594265575619651,-0.028621569458734956,96582.97822797402,96014.856772026,0.26681720249928803,-0.3736358254017904,-0.5514072818959384,-0.4496734737267054,-0.4030993316194275,-0.7427470426224628,18.311472588562538,0.05520481108593535,-0.784882700732423,0.515775373120744,0.6646453719315072,96192.29,96128.28,96092.43,96137.58,1,0,0,0,0,0.1398174331223031,-0.005773811787568161
96200.53,96202.84,96148.27,96167.59,13.689568,3,0,-0.030873130446368875,0.5311233551780218,-0.12403630192786709,-0.04294238844605032,96557.1102580569,96007.98974194314,0.2000963325505466,-0.5764714130739969,-0.5339256643164882,-0.47468941073605314,-0.2867552118389162,-0.6300902670595886,25.3123042324555,0.0728611429658977,-0.8645839723956712,0.5137693793809828,0.6389167865808713,96200.53,96192.29,96128.28,96092.43,0,1,0,1,1,0.09013364592622289,-0.01740380522644345
96167.59,96188.04,96160.51,96164.52,23.058997,3,0,-0.03161317677619455,0.5219694266041306,-0.1316543844610383,-0.05648936092400326,96504.2683526936,96019.31964730645,-0.02602177658501991,-0.5957486611923144,-0.5147201716982187,-0.490504933881889,-0.18970591702280554,-0.6498900072654337,29.1573529885367,0.08925630828300547,-1.001699595860932,0.510386846491899,0.5955790148984805,96167.59,96200.53,96192.29,96128.28,0,1,0,0,1,-0.011358121230745033,0.0017845081558237614
96164.52,96239.21,96148.8,96180.16,40.432918,3,0,-0.03203389064661719,0.5125072489074771,-0.1319250361818225,-0.06611467924149976,96475.56850239984,96020.40149760018,-0.13092505568454627,-0.45420315690543855,-0.4760211964630211,-0.49469996126967286,-0.06712872262015421,-0.609950211209555,30.40795928882648,0.005165989616907324,-0.9822687680396045,0.5045853248552193,0.6715698556421965,96164.52,96167.59,96200.53,96192.29,1,0,0,0,1,-0.0664810109150076,0.0036167283842829627
96180.16,96258.07,96169.61,96244.23,28.423095,3,0,-0.029528213001437962,0.50371769652159,-0.10828402670364157,-0.06384480077632074,96453.37777858914,96025.3412214109,-0.226577847940503,0.09173221748328482,-0.37496203389010324,-0.4759702080439381,0.1746901591564053,-0.0451186443982484,35.916894923866785,-0.10730668835653895,-0.9687768636867494,0.500826872117461,0.7249890742498791,96180.16,96164.52,96167.59,96200.53,1,0,0,0,0,-0.1091020284937674,0.0119826384334612
96244.23,96279.9,96203.88,96206.53,63.238209,3,0,-0.027306934895012056,0.49427962467987524,-0.10340944158444405,-0.06826575012513884,96433.04514232498,96027.33585767508,-0.3052783033580028,-0.19174747417393626,-0.3260725113657096,-0.45030194129911144,0.2478801106183114,0.3834757689036681,45.648555961490764,-0.2512700883516636,-0.9852817588453269,0.4921217742399772,0.6061372845018125,96244.23,96180.16,96164.52,96167.59,0,1,0,0,0,-0.1481542762761153,0.015360751819819005
96206.53,96209.53,96164.07,96168.35,32.774138,4,0,-0.02626995873969148,0.48433883782590575,-0.11372673194133327,-0.07885183117173654,96393.95430095546,96038.4156990446,-0.48226365183791564,-0.46395588490931317,-0.31908484934508685,-0.4282402231045912,0.2098369313961896,0.5223365399253354,56.31179942624635,-0.32284218394614284,-1.0719301841495048,0.48743261561764006,0.5445405849692541,96206.53,96244.23,96180.16,96164.52,0,1,0,0,0,-0.22323481219783134,0.03412555719955449
96168.35,96183.74,96080.54,96096.11,47.958517,4,0,-0.02652284270869699,0.47367865310680174,-0.1488803305597988,-0.10090096536117255,96344.5693895236,96051.5906104765,-0.7030190308303861,-0.9253804243643509,-0.3784319229948264,-0.42356073757472046,0.02648285108421311,-0.15978171151757403,55.2319667779499,-0.2793943399354428,-1.0176329462331484,0.48003882166037926,0.4544059073867014,96168.35,96206.53,96244.23,96180.16,0,1,0,0,0,-0.31808684093879847,0.0564385704277777
96096.11,96096.11,96069.95,96084.97,34.546527,4,0,-0.029079400912224652,0.4630444631342664,-0.18115137386417443,-0.12286173503477794,96325.05070217802,96045.84929782206,-0.7515579098342468,-0.9921190254360128,-0.42911164385784584,-0.43089284867610295,-0.10021981685791265,-0.8168662285898632,43.927817058441484,-0.22655608560613943,-1.1470138744246663,0.47467826772564,0.3894781267228007,96096.11,96168.35,96206.53,96244.23,0,1,0,0,1,-0.3555757630368425,0.04671509061779767
96084.97,96106.86,96052.97,96086.21,38.891757,4,0,-0.03667617203622832,0.45232644235271263,-0.2065064738695997,-0.1426127886274081,96284.50721565029,96056.9227843498,-0.9337949018951838,-0.9792262581643844,-0.46027359687807917,-0.4435687650485132,-0.15658820863696515,-1.2209142324575901,27.51085608330784,-0.15706179359812586,-1.2024356515751342,0.4686799803905822,0.4625724631847474,96084.97,96096.11,96168.35,96206.53,1,0,1,0,1,-0.4334463482194404,0.06546913335934745
96086.21,96145.89,96006.62,96131.19,88.565288,4,0,-0.03940815425427615,0.4422838352457711,-0.2100415022452742,-0.15283164214074713,96264.26631973888,96061.50968026118,-1.0214653755030367,-0.5164324104732945,-0.4328629006370468,-0.447719081660823,-0.06665709718082113,-0.8694819343735175,20.827296237960258,-0.03970147147111466,-1.0546346306889354,0.4557788338037171,0.6290247260619737,96086.21,96084.97,96096.11,96168.35,1,0,0,0,1,-0.4723223932760778,0.07323749445061008
96131.19,96228.06,96131.19,96226.54,33.381606,4,0,-0.04258856885588767,0.43270508595205454,-0.17736436547950002,-0.14572111871047597,96255.88418443366,96066.0888155664,-1.0672543782114337,0.3077026202677562,-0.31044190592745785,-0.4242850803908639,0.2243122698684721,-0.046174271369684425,28.085242131905222,-0.09639941668366524,-1.0163460589600057,0.45146960774540745,0.6917631192028167,96131.19,96086.21,96084.97,96096.11,1,0,0,0,0,-0.48842169405230984,0.08099271226494352
96226.54,96262.29,96174.92,96175.16,31.326042,4,0,-0.04896952245903819,0.4226599603229396,-0.17035485421454186,-0.148094469024349,96254.10657017535,96066.08542982471,-1.0735180798503203,-0.08880026622795104,-0.25897653945249116,-0.3942904824806679,0.293515817334204,0.5086511563235971,44.37332181693489,-0.20858578974510994,-1.0029639587283832,0.4471823818379443,0.6328880147952408,96226.54,96131.19,96086.21,96084.97,0,1,0,0,0,-0.4918359010696155,0.08098697803840577
96175.16,96215.17,96174.85,96193.85,28.332139,4,0,-0.058020945963532806,0.4123740459860587,-0.1577877126338666,-0.14703734292491172,96248.8356549034,96068.07434509668,-1.0991625592333956,0.06471851199338022,-0.19492396395773692,-0.3562965605173965,0.37789558218754143,0.7791759861853761,59.89946020846574,-0.3126556483981596,-1.1003453579526392,0.4434050882313085,0.6861362879640935,96175.16,96226.54,96131.19,96086.21,1,0,0,0,0,-0.5019595803142973,0.08435540234402132
96193.85,96229.12,96066.47,96067.01,59.23574,4,0,-0.06987687546697731,0.401352993020538,-0.19496498444230737,-0.16789305229358872,96252.85474382686,96055.25625617323,-1.0396290019142207,-0.7876251763408043,-0.26456068076672556,-0.3411200417191274,0.1372093565949595,0.0904299582912364,61.18592245641644,-0.2689785975368421,-0.9052710915471951,0.4343442822997159,0.5748068586937114,96193.85,96175.16,96226.54,96131.19,0,1,0,1,1,-0.49424024414197326,0.06264670325678216
96067.01,96076.49,96050.91,96064.2,26.67614,4,0,-0.0810284509725451,0.39061248543402916,-0.22575315215753078,-0.1873361136903673,96256.537138678,96044.23586132209,-0.9876391908207937,-0.804136767617575,-0.3164248194699901,-0.34031337246396987,-0.014369016450124988,-0.38862262902863265,52.73589968774602,-0.21121993408199885,-1.0440314994114384,0.430274096620612,0.5246709197937024,96067.01,96193.85,96175.16,96226.54,0,1,0,0,0,-0.48716758554770817,0.04398257655906576
96064.2,96146.88,96052.04,96101.86,45.563025,4,0,-0.09097635953840695,0.380404195547905,-0.2363603585321035,-0.19853402890463107,96256.73634910744,96040.4646508926,-0.9735925785569851,-0.4665406559638833,-0.3140568330729131,-0.3391505301484531,-0.010611974119946547,-0.7857751840714834,37.99806466302526,-0.2842782408007659,-1.0112380093853295,0.4236284840348249,0.6103034377479334,96064.2,96067.01,96193.85,96175.16,1,0,0,0,0,-0.4867849683471122,0.037595659290685327
96101.86,96101.87,96022.9,96022.9,33.302445,4,0,-0.09944607397292084,0.3695003438099647,-0.27424819380964643,-0.2222952293827995,96264.17909554852,96026.06890445156,-0.8963782754932795,-0.9507272988711819,-0.38367552475036804,-0.3534349358016085,-0.17355513563952923,-0.9762132665036976,27.953015222483476,-0.3153456913677057,-1.0178251085260233,0.4183756130890327,0.5477138221685839,96101.86,96064.2,96067.01,96193.85,0,1,0,1,1,-0.47248992197526263,0.013215041353708679
