2025-01-27 23:34:41,059 - bot.scheduler - INFO - WebSocket thread started.
2025-01-27 23:34:41,064 - bot.scheduler - INFO - Signal-sending job scheduled.
2025-01-27 23:34:42,517 - bot.scheduler - INFO - WebSocket connection established.
2025-01-28 17:16:16,450 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102248.2', 'high': '102309.1', 'low': '102175', 'volume': '147.531', 'turnover': '15082841.6857', 'confirm': False, 'timestamp': 1738080975560}]
2025-01-28 17:16:17,988 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102261', 'high': '102309.1', 'low': '102175', 'volume': '149.306', 'turnover': '15264333.7954', 'confirm': False, 'timestamp': 1738080976559}]
2025-01-28 17:16:18,445 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102265.9', 'high': '102309.1', 'low': '102175', 'volume': '150.596', 'turnover': '15396252.2694', 'confirm': False, 'timestamp': 1738080977559}]
2025-01-28 17:16:19,455 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102265.9', 'high': '102309.1', 'low': '102175', 'volume': '150.848', 'turnover': '15422023.2826', 'confirm': False, 'timestamp': 1738080978560}]
2025-01-28 17:16:20,985 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102285.4', 'high': '102309.1', 'low': '102175', 'volume': '153.704', 'turnover': '15714099.1246', 'confirm': False, 'timestamp': 1738080979559}]
2025-01-28 17:16:22,004 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102300', 'high': '102309.1', 'low': '102175', 'volume': '154.567', 'turnover': '15802377.389', 'confirm': False, 'timestamp': 1738080980560}]
2025-01-28 17:16:23,198 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102293.8', 'high': '102309.1', 'low': '102175', 'volume': '156.652', 'turnover': '16015648.6598', 'confirm': False, 'timestamp': 1738080981560}]
2025-01-28 17:16:23,468 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102298.9', 'high': '102309.1', 'low': '102175', 'volume': '158.43', 'turnover': '16197527.4681', 'confirm': False, 'timestamp': 1738080982559}]
2025-01-28 17:16:24,497 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102299.9', 'high': '102309.1', 'low': '102175', 'volume': '159.202', 'turnover': '16276502.3127', 'confirm': False, 'timestamp': 1738080983560}]
2025-01-28 17:16:25,696 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102284.6', 'high': '102309.1', 'low': '102175', 'volume': '161.692', 'turnover': '16531226.5303', 'confirm': False, 'timestamp': 1738080984559}]
2025-01-28 17:16:26,446 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102248.5', 'high': '102309.1', 'low': '102175', 'volume': '163.607', 'turnover': '16727072.9791', 'confirm': False, 'timestamp': 1738080985560}]
2025-01-28 17:16:29,466 - bot.scheduler - INFO - New candlestick data received: [{'start': 1738080900000, 'end': 1738081199999, 'interval': '5', 'open': '102218.4', 'close': '102247.5', 'high': '102309.1', 'low': '102175', 'volume': '164.84', 'turnover': '16853144.1466', 'confirm': False, 'timestamp': 1738080986559}]
