SMA_50,RSI_14,EMA_12,EMA_26
-1.7904697737069806,-1.3138136827123188,-1.6884755855166185,-1.7184949591076384
-1.791554707658828,-1.2767404127654611,-1.7013383427346989,-1.7255825691574023
-1.7914148225576707,-1.1400644103260633,-1.710642734639065,-1.7313660592595628
-1.7921983918771351,-1.1821278404378477,-1.719173477566682,-1.7370456144777375
-1.7956126521103242,-1.3684160398221197,-1.729258403933767,-1.7437184758089506
-1.7998373949181818,-1.4041220064294637,-1.738331888248158,-1.7501634595328837
-1.8027644507686453,-0.6131859016934249,-1.737809698636546,-1.7520863349024631
-1.8033089920863752,-0.43909884129356325,-1.7353690694784898,-1.7528808362161286
-1.8061566910657658,-0.9126432844932804,-1.739415653753692,-1.7566312269861664
-1.8074160824821597,-0.707179506918263,-1.7406208755296615,-1.7590093354265575
-1.8064867773538777,0.11728814602898534,-1.7314606133460522,-1.7561897546703282
-1.8039441661844582,0.47403736899565246,-1.718439561294973,-1.7509794624342143
-1.8012490111100532,0.6726087327253556,-1.7043097193152408,-1.7446200436289845
-1.7989463853309005,0.1544020201849566,-1.6981284550414124,-1.7415802136525218
-1.797544343024285,-0.2434314554915836,-1.697776615323557,-1.7411719605031168
-1.797044692590724,-0.06711905653903608,-1.695163155372964,-1.7396516558263988
-1.7961369818925101,-0.033455354310141606,-1.692522467786522,-1.7380322057741249
-1.7964371763833455,-0.39720824338947835,-1.6944517726731352,-1.7385865644923766
-1.798050376047991,-0.9267252219686006,-1.702890718273709,-1.7424572887578005
-1.7984279062563588,-1.132580938210796,-1.7129333601699155,-1.7474727635760503
-1.79852460249738,-0.8303945337489567,-1.7183051031947945,-1.7505748166138764
-1.7991739246703469,-0.9323954656661932,-1.7241613999672902,-1.7540937545306705
-1.7998278210329337,-1.0300198042029374,-1.7303376895768812,-1.757954295562157
-1.7991897747692707,-0.4596116758373115,-1.7299505888351578,-1.7587600446478617
-1.7952961820145568,1.076029721154218,-1.7071310373040356,-1.748411450384666
-1.7895635522798146,1.9391422300533332,-1.665377881080754,-1.727758289376572
-1.7841820713807441,2.0312319372407934,-1.6269878052293958,-1.7071253444490713
-1.7823794151646604,0.6299909450118059,-1.6140338945710782,-1.6976543522399064
-1.7790350442937886,0.7723874601114067,-1.5995661869800912,-1.6871551577928814
-1.7743964968901262,0.9941849099330121,-1.5817357078700491,-1.6746769994830322
-1.7675760610379567,1.389325640052176,-1.5556097173725478,-1.6576780951066952
-1.7590503034697562,1.5478390290619153,-1.5286377281904089,-1.6395384160819888
-1.7512886483210082,1.6516609600799466,-1.502590152360654,-1.6211515564649024
-1.7445789504082356,1.159856653379246,-1.4872963432862738,-1.6074545146697565
-1.7391521531189806,0.6578101489082031,-1.481836606440895,-1.5984623184910582
-1.734337446226701,0.6067951158950893,-1.4779900278368352,-1.590517607583918
-1.7278343314823306,1.3497572650588954,-1.4557314676243263,-1.5737873847858048
-1.721250902478363,1.6427278564206496,-1.4274758171051216,-1.5536490909161622
-1.7167568143654628,1.629677931229398,-1.4037510648627838,-1.5350932228199436
-1.7092351446069813,2.2551783117844995,-1.3595001582988802,-1.5059864815572777
-1.6977662683363932,2.6118394289000726,-1.302834055271346,-1.4695536289443365
-1.6831909854316671,2.74429986229952,-1.2464798746586945,-1.4316730982244652
-1.6665060437238228,2.9787733739815825,-1.1817913508160391,-1.3882108420904178
-1.6486541517804938,3.0264573752449286,-1.123256616904425,-1.3460944249349707
-1.627067593577612,3.3539313076120916,-1.0420291562870216,-1.2914619970853956
-1.6035585992165176,3.4217491408769356,-0.9651030909218493,-1.236833990585634
-1.5810150779946337,2.7403768116827605,-0.9117244191863276,-1.1920299984481153
-1.558982057609599,2.356984344780536,-0.8735404892454853,-1.153989155008837
-1.5393599542835346,1.2617449880897411,-0.8639961347626536,-1.1299955322610669
-1.519229477650685,1.1464721218579057,-0.8585697906816406,-1.1090862100430876
-1.4987627448925631,1.2060970876548238,-0.8515355762723161,-1.0885208166435516
-1.477416597585964,1.3732056260489869,-0.8387755531409038,-1.0661205975637893
-1.457471003314948,0.9597068343963961,-0.8365284188983926,-1.0495970282462939
-1.4389242600554752,0.47525213068080424,-0.8454017719114278,-1.0396123129005623
-1.419764043504472,0.5252220251840145,-0.851339746327431,-1.0295926482932312
-1.3991705099550293,0.8325820230309967,-0.8465380228978163,-1.015468217666513
-1.3807174843944976,0.4879944155276719,-0.8497561731635582,-1.0059816213040407
-1.3626355000756583,0.4552814055554713,-0.8531639466388768,-0.9975354900444212
-1.3435145364541872,0.5068773523604837,-0.8546449186363447,-0.9890231711506776
-1.3251501225204685,0.33373640407747956,-0.859150868903716,-0.9827459168874679
-1.3084302893197195,0.24007775974476345,-0.8646777122350805,-0.9777791685720253
-1.292603167730292,0.1723090091316348,-0.8705406127098242,-0.9737655152591584
-1.2786829513296771,-0.40649454147889375,-0.8861809031474206,-0.975316997576207
-1.2645627471038283,-0.6217458955909505,-0.9037433692214292,-0.9788886176069181
-1.2490672010735604,-0.3431924704880639,-0.91353542668056,-0.9796955326597414
-1.2330196673703708,-0.01359311971392412,-0.9155130969854957,-0.9773311625333234
-1.2178859078260624,-0.35601776271571767,-0.9233659453178493,-0.9781900682672627
-1.2001849641401867,0.3449278368485047,-0.9156076249668988,-0.9718807473949239
-1.1828046392336748,-0.14527776262380077,-0.9181681760405733,-0.9705400232781826
-1.1647645672569318,-0.054976306225684814,-0.9184652709004907,-0.9683764290761715
-1.1473029707022988,-0.11426119439491055,-0.9197745178132425,-0.9668949124699281
-1.130134760542333,-0.3111178196170515,-0.9243151905999362,-0.9672164631305236
-1.1144288017895592,-0.9235529077476367,-0.9399537720496043,-0.9733330559954457
-1.099634596042111,-0.9709848165941036,-0.9541673416493098,-0.9794804293490043
-1.0887131332548248,-1.2371774133357532,-0.9717112311876654,-0.9878938302606193
-1.083715565154267,-2.0310537038301804,-1.0069554281969821,-1.005746436779263
-1.0772271303672807,-1.1869806371099612,-1.0229344911122307,-1.0154482994365763
-1.0681574697403664,-1.2210365339296358,-1.0373169108587224,-1.024856544671019
-1.059354388629415,-1.125530542006533,-1.0479079404083245,-1.0327891505544666
-1.0515918824686432,-1.2123110553893874,-1.0588068090488751,-1.0410897349118597
-1.0444297652895653,-0.7869708336302508,-1.0613324891486975,-1.0454723003940738
-1.0393481597518224,-1.2607351678487237,-1.0736512070080686,-1.0545525234103152
-1.0361001659924713,-1.6636102472261582,-1.0941109339114832,-1.0679107039853266
-1.031445555736893,-1.437366477084021,-1.1079963168618947,-1.0785891004002894
-1.0267113758572257,-1.7116717964219634,-1.1266511903047831,-1.09188288903706
-1.0212296882925382,-1.3968886708882886,-1.137803045673876,-1.1019066085886038
-1.0187097353182186,-1.5008464935999044,-1.1496557655139326,-1.1123798372881841
-1.0182263604895896,-1.725467177152581,-1.1649927492129917,-1.12469543604228
-1.01752363731223,-1.618364313168207,-1.1765676683228585,-1.1354069412353052
-1.0106003353818946,1.3188416639616645,-1.1171963194784935,-1.1112076467278293
-1.0093374335409049,0.41817047582761097,-1.0886739835656756,-1.0995122566241047
-1.0118408981573,-0.2238148671749962,-1.0833734354792408,-1.097973331391911
-1.013618555895243,0.38525441943174354,-1.056634850689233,-1.0855713871325838
-1.0178029820085444,-0.04555480856587421,-1.047618191917373,-1.0808006867278246
-1.027125818712085,-0.21192089746856374,-1.0454534184383502,-1.0790789541418853
-1.0389939259976015,-0.5161562180055072,-1.0538348343924095,-1.0825226087832158
-1.0486813149761505,-0.38661491555673233,-1.05686770076127,-1.0837089402752729
-1.056558707759916,-0.1901515942352473,-1.0533260870396566,-1.0817945514508307
-1.059916056564124,0.11861323668122484,-1.0404039272437173,-1.0751260504153548
-1.0619184878524182,0.33186481041911,-1.02232020420421,-1.0654248266338477
-1.0618664697425575,0.8022443597318689,-0.9897174053719543,-1.0479080346890792
-1.0601071087631024,1.2425764808758715,-0.9429743271230817,-1.0222396330575227
-1.056660403696573,1.3205770237492982,-0.8997688391913518,-0.9966703529520229
-1.0545696799109583,0.5093895708793724,-0.8837920532190386,-0.9831474553877124
-1.0536752662755888,0.25783812641487314,-0.8773551191738672,-0.9741195437980182
-1.0575603489100711,-0.5180655190994586,-0.8966493032227538,-0.9779643007051623
-1.0615604245440622,-0.7418216809791827,-0.9210879677541194,-0.9855260795507563
-1.0639649590128801,-0.39921233183613747,-0.9309120508424907,-0.9871733728421647
-1.0630573546911664,0.2945187116905182,-0.9138676650585894,-0.9761907312682059
-1.0611558747039977,0.39199933245435536,-0.895510257161981,-0.9640804804457916
-1.0598319127504077,0.19394022499330257,-0.8858679938747073,-0.9557731103836246
-1.0613762868177523,-0.4766411261819397,-0.89964030287441,-0.9588991044034034
-1.0610629016405573,-0.3930348774165507,-0.9085372070078548,-0.9604337977849301
-1.0583646616475644,-0.010061614121428019,-0.9031456290806039,-0.9554818806154306
-1.058981219857675,-0.5721222932029507,-0.9174888105610222,-0.960222205226618
-1.0556313174086667,0.3416839365444735,-0.8946306051744909,-0.9473494954402538
-1.0530231783135269,0.012933312647618031,-0.8868331730324648,-0.9411247047561897
-1.0525357611777935,-0.01389279219262506,-0.8811701084750437,-0.9358221011697583
-1.0534523011257393,-0.5457934974860482,-0.8956574755550262,-0.9404221527322006
-1.0621078380273332,-1.646574863418808,-0.9620176165883736,-0.9713682208595981
-1.0682072539436631,-1.1746208968999334,-1.0007396056989646,-0.9914248134497603
-1.0732464152567938,-1.0627134905486695,-1.0292690831383344,-1.0079065895845365
-1.0774615841794033,-1.178809990176545,-1.0592464835745907,-1.0260467536149152
-1.080018768929699,-0.8683781286443287,-1.0736017802544235,-1.0374121891710382
-1.0844473291168713,-1.2638643179472713,-1.1048000325068335,-1.0573332785556318
-1.0858044805393259,-1.2096777343566103,-1.1293844217057498,-1.0748838726469412
-1.0913082944165897,-1.535420358225939,-1.1663337562611462,-1.0990993513089273
-1.0989949541308845,-1.8399022297906111,-1.2142473543697703,-1.1297334528469725
-1.1057719883699102,-1.5702650328368837,-1.2466321907883753,-1.1540745319802581
-1.111762687500399,-1.4450076542866492,-1.2702849231948141,-1.1747628892607842
-1.117230333366726,-1.0970866817690113,-1.2798194305526622,-1.188749617438706
-1.1217272936451985,-1.1726556706820193,-1.291048357856303,-1.2032596537665627
-1.1225116076001793,-0.6239033640275984,-1.2837348012958887,-1.2084005387317465
-1.122401614296306,-0.3273482918376827,-1.2676517716380982,-1.2082798785793882
-1.1213225310521184,-0.3242127979222698,-1.2539399610718003,-1.2081173033273267
-1.1233001766152797,-0.8338163495537712,-1.259811951045529,-1.2165863353320205
-1.122739891575134,-0.3301552806033765,-1.2488418932499907,-1.2165659473302528
-1.1237021734192725,-0.783462174341842,-1.255879030573722,-1.2245970059423381
-1.122798717781163,-0.33419685028364815,-1.24693733860475,-1.2246853083966829
-1.1298015893355868,-0.0017940655367484858,-1.2273870959671005,-1.2188556113592546
-1.1328940606478644,0.1740188318541296,-1.2042781639292988,-1.2102187183170818
-1.1317008354161995,0.48718505701236586,-1.172562536313689,-1.1962224722524206
-1.1323346266197583,0.7074428669782377,-1.1366863504135525,-1.1788038699094239
-1.130832590400518,0.7525541025362503,-1.1044908265281448,-1.161768531390636
-1.1289082394652492,0.6560893121592151,-1.07965883987558,-1.147184040698401
-1.1275814053460793,0.09855834145052944,-1.0731817562188293,-1.1408493809674076
-1.125800981819072,0.31886298155623405,-1.060361529207451,-1.1313635332099083
-1.1236564315230566,0.5715329837201479,-1.0407722677663247,-1.1182684712736721
-1.1219036658867696,0.7689183745987649,-1.0171048524245547,-1.1026451905773538
-1.1205472590998389,0.8871593339950294,-0.9927955955053747,-1.0860665180538922
-1.1198300687181033,1.2194107854429659,-0.9595480732050223,-1.0644621285265226
-1.1226794697215263,0.9088923090002717,-0.9380542924570873,-1.0477327624862243
-1.1241426785172501,1.2640255192036902,-0.9061881692389687,-1.0254951135047459
-1.1228962650341927,1.2158149825622637,-0.8802092970334644,-1.005390456718594
-1.1223441709847783,0.6394175191821317,-0.8703306195398756,-0.9927453147090087
-1.1195059395141436,0.2799827865242375,-0.8701784160137077,-0.9850849675304287
-1.1144315675785925,0.5424240467743389,-0.861989897210352,-0.9740164201725257
-1.1091626330194595,0.9093233262933169,-0.8427992188835908,-0.957719307441954
-1.1079920659828866,0.7070542382225529,-0.830844704358293,-0.9447424396248759
-1.1063755686466612,0.9245048397049547,-0.8135689871587196,-0.9291948225016522
-1.104891190926885,0.5892469308690619,-0.8057975357578647,-0.9181760438336576
-1.0989045341035082,0.923337146819302,-0.788590786787467,-0.9027295514635195
-1.0937542093449801,0.7567656148819689,-0.7773232870323363,-0.8900511206613057
-1.091064585848727,0.5090204934582649,-0.7726661708956023,-0.8807174781193484
-1.086339554348292,0.29775674922191053,-0.7729100395119942,-0.8741393124914034
-1.0882662455666248,-0.3124932308949931,-0.7862292248019974,-0.8745166022428864
-1.0900960277909129,-0.7520479453098924,-0.8083425512829788,-0.8802146059056628
-1.095001899346062,-1.5147998798971853,-0.8502359410000025,-0.8969256042098788
-1.0954073001981581,-0.932384279163852,-0.8724144111139648,-0.9058531491057642
-1.0879896666593978,-0.8284985317792857,-0.8887034955695745,-0.9128974070527134
-1.0802453508806058,-0.07412826737410665,-0.8826949876858544,-0.9096572519695376
-1.071093248464031,0.38465191925194864,-0.8631939791243666,-0.8995456734296254
-1.0611692781432958,0.3741874453311361,-0.8469477812272003,-0.8903087149327112
-1.0561917088252737,-0.5400456504401148,-0.8579648994987807,-0.8939712948638207
-1.0500938885564917,-0.8775076300445397,-0.8782364936894365,-0.9027636047635458
-1.0427667814215924,-0.4911458584508797,-0.8846846178153529,-0.9056242809987624
-1.0330245021676108,-0.4439157331513425,-0.8888205148699255,-0.9076218347151117
-1.021691681444084,-0.6229664494680288,-0.8974655460239651,-0.912009511937668
-1.011563468238026,-0.6428830583174607,-0.9053352751531464,-0.9163457949341145
-1.000921243770523,-0.3331842905864972,-0.9045269465341431,-0.9166774528398214
-0.9916959543200354,-0.3234750234946363,-0.9036114012222127,-0.9168703142431153
-0.9826853326521503,-0.5261146695309382,-0.9075505285358286,-0.9193740810303921
-0.9754944938173201,-0.35508530854546677,-0.9072299837723625,-0.9198901420534421
-0.9697198453639659,-0.3716749719652529,-0.9073065006768841,-0.9205395099588327
-0.9648451421241331,-0.6787552318792573,-0.9137768702255955,-0.9243004866263201
-0.958362983550807,-0.9448120335835625,-0.9251004119569589,-0.9306678251189802
-0.9544430094234048,-1.061039781459568,-0.9372738171212164,-0.9378420416118028
-0.9476457636488588,-0.7876668261816824,-0.9430844526434413,-0.9422700775052946
-0.9438393996264335,-1.1081086840295635,-0.9547360513566138,-0.9496922464731413
-0.9414653952139237,-1.0028163697225987,-0.9629702250677056,-0.9557631229002834
-0.9390039493161173,-0.5498437102042234,-0.9627387764698176,-0.9578333310446985
-0.9370728966611724,-0.07917109364042108,-0.9542170083637198,-0.9556432504212313
-0.9367030255610047,-0.21252353043213895,-0.9492574053595927,-0.9547258125631691
-0.9369142892955269,-0.355208562935726,-0.9474250367962591,-0.9550425340140024
-0.9371412967524573,-0.5094892279774093,-0.9483988148919238,-0.9565809313930054
-0.9344718847917323,-0.1019447660469343,-0.942809462977551,-0.9548418683304788
-0.9321191556797748,0.1956270147863409,-0.9330307543995326,-0.9507409717021407
-0.9317844952020351,-0.20143793832176288,-0.9306104616412708,-0.949831454378035
-0.9314387715679995,0.2212265698240545,-0.9213906225804563,-0.9454516174459474
-0.9321609616453711,-0.015768412647924227,-0.9170297622937992,-0.9430933331669012
-0.9346167695885255,-0.006989926136837537,-0.9131997815317477,-0.9408406677633147
-0.935960517571628,0.08570930739975625,-0.9085549612398167,-0.9380622804786612
-0.9387731123051062,0.2889334152724016,-0.901568862672936,-0.933982328956775
-0.9406109791436179,0.6669761143877053,-0.8895927469466075,-0.9272130041099768
-0.9419068577004719,0.0003631976325913704,-0.887642707433739,-0.9249818434033225
-0.9427772302462093,-0.3699802876150226,-0.8911219435624864,-0.925446074825718
-0.9437906791881764,0.1000345067437372,-0.8870409597855748,-0.9224107118151702
-0.9470719687928919,-0.2014527304153078,-0.8877277026000469,-0.9216422755422331
-0.9508358885907126,-0.7170584517226851,-0.8960830942984366,-0.9247655995863311
-0.955704634746401,-0.7696016718192992,-0.903983171892339,-0.9280670458981365
-0.9597142842656327,-0.8118476397894572,-0.9113010296020156,-0.9314362684480992
-0.963452035443773,0.10213307540160418,-0.9048956939441367,-0.9283419995497065
-0.967584656200214,-0.33186680722524187,-0.9056236861080835,-0.9285095136214121
-0.9706108549512706,-0.12142883968230826,-0.9031145717883969,-0.9271230936153052
-0.9737814066165967,-0.4856456822688283,-0.9062199910227873,-0.9284184477459378
-0.9754351357287986,-0.6302585552473579,-0.9109902986794496,-0.9306747549068618
-0.9743068001638301,0.021179391848361477,-0.9057490974827263,-0.9281875477144239
-0.9679468681921973,0.8202020013298624,-0.8866596186678725,-0.9186558779039206
-0.9632279001524224,0.886844354811341,-0.8691052234640844,-0.9091388102214915
-0.9560059993787684,1.6947206807277286,-0.8336721086853232,-0.8901754872204154
-0.9506466447922666,1.8892110586565658,-0.7973692465747585,-0.8694988896322772
-0.9494539514431253,0.8027800174632288,-0.7823693008554189,-0.8581070599061291
-0.9491078023030816,0.42613432127023876,-0.7760541975457838,-0.8507047380380972
-0.9460855394826291,0.12118310941710088,-0.776119962270108,-0.8465189949718636
-0.9402907858702545,0.5194225504889898,-0.767073406225225,-0.8381534522687182
-0.9369705624655226,0.11500225743872004,-0.7666105302191315,-0.8339551376354758
-0.9337937345865363,0.1283300041772813,-0.7659357443824919,-0.8299281535768438
-0.9298586549957418,0.1453741377833392,-0.765026256886093,-0.8260324849989238
-0.9235730801995536,0.8851133837318403,-0.7478117922524475,-0.8143135897076211
-0.9194140780704165,0.400406954957928,-0.74115849177184,-0.8073659096964139
-0.9166315878872305,-0.13356202332142628,-0.7452526154890503,-0.805729362657114
-0.9108219415644716,0.5892722080700767,-0.731537244600156,-0.795739824861007
-0.9052864274893756,0.6523364904768106,-0.7182608982991863,-0.7856659806305946
-0.8989615997636631,0.8556348209703817,-0.7016662223090241,-0.7736939968681874
-0.8923906168105237,0.5773266427933375,-0.6922499174187274,-0.7648903757271299
-0.8833260622557377,1.038245417209894,-0.6720965090169592,-0.7507279873188648
-0.874951040191967,0.5909022763333656,-0.6626225112097258,-0.7413531110411098
-0.8655577822435936,1.0200550562088655,-0.642751876422092,-0.7268253468336761
-0.855314788791019,0.9843756861301777,-0.6265275859775876,-0.7136644096724016
-0.845794198168824,0.7595099256669663,-0.6163991380695536,-0.7032540333611689
-0.8378202155205373,0.5118274962094768,-0.6118156948086048,-0.6955813607342674
-0.8319334462332617,0.1084454163795417,-0.6147069246206766,-0.6918162474236571
-0.8275091411061937,-0.5601004268135663,-0.6299815245408509,-0.6946578005538911
-0.8228451697183516,-0.5908378026175076,-0.6435370546245491,-0.6976000575863757
-0.8181156704048123,-0.6952801055465515,-0.6570574415330763,-0.7013357349412174
-0.8155096588397361,-1.1286264897002165,-0.677442254883331,-0.7092067528039855
-0.812104546985795,-0.4928340606538132,-0.6838623141699465,-0.7111532814904917
-0.8088285762062157,-0.8221295475814138,-0.6960826644310055,-0.7163039440427311
-0.8047451013940476,-0.14097215419121314,-0.6934109109911059,-0.71465460657537
-0.8010134136765673,-0.43854450239657666,-0.6971349854917683,-0.7160795662962365
-0.7990280026287058,-0.9943647827770968,-0.7127757852830398,-0.723559762969016
-0.7960589280596457,-0.5544703932513321,-0.7174920432068416,-0.7262840561904531
-0.7927375345133741,-0.28267884585948744,-0.715878763262282,-0.7260422779606055
-0.7896470843546447,-0.07464358148653706,-0.7101191417978563,-0.7236507099709064
-0.7874184966214286,-0.74807010335283,-0.7196625024493758,-0.728547730110012
-0.7841646521544333,-0.6312560639590914,-0.7254519090765029,-0.7319545159828807
-0.7816066163921136,-0.526165402087715,-0.728358016166958,-0.7341260444966559
-0.7773741080995558,-0.11813276828423216,-0.7228465434827434,-0.7322051076464883
-0.7708341870852248,0.2941735058631129,-0.7092692777855737,-0.7260295850326214
-0.7648148726754761,0.0386558585173762,-0.7023761614934112,-0.722578257079994
-0.758178255420124,0.22046551671170392,-0.6927121518361021,-0.7174926771837816
-0.7532086643397947,0.24683487613155647,-0.6839940584626394,-0.7125170189930866
-0.7454393500828543,0.8756568065033749,-0.6625165273758782,-0.7009544672902114
-0.7343749172758306,1.7269624104139718,-0.617386677627876,-0.6769515089844063
-0.7243680796594265,0.993367035847989,-0.592077294907707,-0.6610786046955927
-0.7162909118034428,0.22067791603460468,-0.5867603532807348,-0.6543224912245796
-0.7118501183184428,-0.45342594206439524,-0.5992833149389419,-0.6564632497368713
-0.7083593733797608,-0.16326877023105016,-0.6020961332630634,-0.6546060404428714
-0.70404144475547,0.10048624805745406,-0.5970919701291235,-0.6492439691751722
-0.701983591309212,0.24915058855872255,-0.5886239343732043,-0.642190704439901
-0.7006035689386649,0.30039861850292476,-0.5800399883221705,-0.634960107289836
-0.6980498946129573,-0.03540979349658282,-0.5800062497880131,-0.6318312636280241
-0.6952903817543715,-0.25521205419400855,-0.5848661641946761,-0.6313455238888008
-0.6913371117816047,-0.11347300330364762,-0.5857540453689568,-0.6293052838500397
-0.689026295011736,-0.24821241429632646,-0.589281920687716,-0.6287857852071336
-0.6863231616996305,-0.4602457768243624,-0.5966215780895779,-0.6304527332467034
-0.685621608663803,-1.079412986760029,-0.6170250625133041,-0.638997204339665
-0.6858994640890542,-1.337561516948975,-0.641034458026395,-0.6502358208703007
-0.6884378201983539,-1.3318761354007396,-0.6612539313877729,-0.6605945098913191
-0.6894424398905967,-1.1363310863789866,-0.6751829848608892,-0.6686174185453703
-0.6883097428890163,-0.7913638174316657,-0.6812351268218235,-0.6732176303563752
-0.6893929748168082,-0.7220694361033626,-0.6852029114212923,-0.6769082164812817
-0.6910343642546897,-0.8462181469754602,-0.6909260249187799,-0.6814923858035793
-0.6930284981757754,-0.6605079073943465,-0.692958986033864,-0.6843510560595257
-0.6937274981755311,-0.3536960560819154,-0.689937667729031,-0.6846591195792112
-0.6961103318377807,-0.35319143621113563,-0.6873734741052764,-0.6849405685872201
-0.6976678965914618,-0.46250042281714854,-0.6868140254747834,-0.6859954612831174
-0.7007524960425469,-0.4016792440990564,-0.6855305182433115,-0.6865726011534384
-0.7046650238147492,-0.8597030067600948,-0.6910216636270878,-0.6903513283255597
-0.7086592487410883,-1.1264488859948731,-0.6998586775765661,-0.6959172817595669
-0.7115191810182914,-0.770318021981645,-0.7031193327883557,-0.6989909073964946
-0.7136229891137423,-0.8603401520140758,-0.707179322912664,-0.7024785901565795
-0.7147958964333868,-1.263890379143646,-0.7167102748047204,-0.7087146979685118
-0.7154168160801094,-0.9582001049095953,-0.7214136276627074,-0.7128308399952386
-0.7153427780341727,-0.6951616358998126,-0.7224175343656919,-0.7151741798234819
-0.7138239343275002,-0.5621772853216629,-0.7217621414365231,-0.7166016385474218
-0.7132901370365583,-0.24010680834034887,-0.7175031484685805,-0.7160960710851392
-0.7109162390005487,0.27123475396425833,-0.7073791272693104,-0.7124116975997687
-0.7102998935434538,0.2938201235436905,-0.6985118311739795,-0.708851856493449
-0.7082843779453079,0.6023632166478182,-0.6868742370082979,-0.7035162787819965
-0.7039813420313936,0.8832860523127752,-0.672972557079949,-0.6965759684239046
-0.7014320291423058,0.4417690395846557,-0.6653748686888823,-0.6922043636351001
-0.6977001286718176,1.308840606912373,-0.6447892098936505,-0.6811734171982822
-0.693494320881456,1.6711099538505685,-0.6195485740819029,-0.6671012098447584
-0.6863827325411833,1.936842254693115,-0.5915923811911044,-0.6508164238410687
-0.680162898423708,1.5186388688955168,-0.5721008738971051,-0.6377917677894833
-0.6753893592380086,0.7546010842134036,-0.5640755477796537,-0.6299086689387552
-0.6729801442030706,0.06023863791096784,-0.5664140176568896,-0.627112640486024
-0.6718379796927343,0.042210552236678835,-0.5686427623268416,-0.6246470624822252
-0.6702898824478091,-0.0831282868078708,-0.5721881153938208,-0.6231826995955485
-0.6684702059912773,0.3011463861138234,-0.5693925011614484,-0.618968040787104
-0.6656526115621865,0.7552919627480376,-0.5592688361930612,-0.6112387092983664
-0.6653494385292633,0.416824381917236,-0.5547871477346757,-0.6060966819757566
-0.6689346458024104,0.32041171727342777,-0.5521605180380686,-0.6019104868083035
-0.6724296458012042,-0.5759057323865286,-0.5621629879704525,-0.6040646219811655
-0.6736405295323333,-0.5450857561162507,-0.5702057808489338,-0.6058516055397462
-0.6690792114696879,0.8605264539798585,-0.5522865568195405,-0.595310255123402
