timestamp,open,high,low,close,volume,hour,day_of_week,SMA_10,SMA_50,RSI,ATR,BB_upper,BB_lower,target
2025-01-14 02:25:00,95233.86,95289.9,95186.8,95218.45,135.843879,2,1,94953.767,,66.4815708571054,201.80595486361827,95248.23310086588,94460.17789913408,0
2025-01-14 02:30:00,95218.45,95247.89,95001.64,95020.46,137.983541,2,1,94986.414,,58.42867452162794,204.980529516217,95252.50624515304,94502.52575484691,1
2025-01-14 02:35:00,95020.46,95222.22,94992.1,95157.53,144.979615,2,1,95026.674,,61.87200454704082,206.776205979344,95260.34815375577,94561.2038462442,0
2025-01-14 02:40:00,95157.53,95179.69,95030.02,95037.06,92.675126,2,1,95047.83700000001,,57.37398849901071,202.6971912665336,95263.03794275247,94596.52505724749,0
2025-01-14 02:45:00,95037.06,95065.92,94947.26,94963.63,111.801383,2,1,95059.77200000001,,54.76077035920357,196.69453474749574,95266.40391282875,94600.11308717118,0
2025-01-14 02:50:00,94963.63,94963.63,94880.47,94880.47,102.344721,2,1,95050.71900000001,,51.878883800329625,188.58492512267486,95258.40210052622,94594.82589947373,0
2025-01-14 02:55:00,94880.47,94978.57,94880.24,94906.58,54.578159,2,1,95053.738,,52.72020149661694,182.13814475676963,95253.40231196044,94619.3636880395,0
2025-01-14 03:00:00,94906.58,94991.79,94865.83,94868.42,89.463234,3,1,95045.115,,51.30831981938293,178.1254201312855,95249.1234336954,94635.90656630455,1
2025-01-14 03:05:00,94868.42,94958.46,94841.19,94889.67,97.580388,3,1,95017.613,,52.0779670759189,173.7786044076225,95247.24175111605,94632.30624888388,1
2025-01-14 03:10:00,94889.67,95045.49,94889.67,95004.6,101.220488,3,1,94994.687,,56.11797980521365,172.49584694993567,95249.24766758042,94654.67733241951,1
2025-01-14 03:15:00,95004.6,95015.99,94882.44,94971.82,102.487402,3,1,94970.024,,54.70151089021195,169.71400073922618,95247.67270372422,94676.11829627572,1
2025-01-14 03:20:00,94971.82,95140.46,94961.02,95031.25,108.900363,3,1,94971.103,,56.8290525093482,170.40871497213877,95237.86948980048,94719.64751019946,0
2025-01-14 03:25:00,95031.25,95092.93,94933.8,95066.21,77.922114,3,1,94961.97099999999,,58.0764441690928,169.60309247412815,95234.48758099333,94754.15741900663,0
2025-01-14 03:30:00,95066.21,95119.39,94904.92,94912.33,144.105357,3,1,94949.49799999999,,51.0802804262236,172.80787158311907,95229.4127463836,94767.92225361636,1
2025-01-14 03:35:00,94912.33,94956.28,94890.2,94926.56,111.298115,3,1,94945.791,,51.660205851776865,165.18445218432498,95225.15161270795,94780.41138729201,1
2025-01-14 03:40:00,94926.56,95000.0,94895.12,94961.47,86.935158,3,1,94953.89099999999,,53.12821681587994,160.87699131401638,95224.9861039959,94779.62389600405,0
2025-01-14 03:45:00,94961.47,95004.92,94904.41,94946.03,63.678161,3,1,94957.836,,52.37069529942495,156.56506336301484,95222.58375839311,94788.99024160685,0
2025-01-14 03:50:00,94946.03,94956.01,94858.87,94897.54,65.725558,3,1,94960.74799999999,,49.961379512830476,152.3204159799423,95223.8131492605,94782.04985073948,1
2025-01-14 03:55:00,94897.54,94938.59,94851.32,94883.85,76.194674,3,1,94960.166,,49.27218289586761,147.67395769565996,95202.43787901314,94775.34112098686,1
2025-01-14 04:00:00,94883.85,95035.98,94883.85,95002.7,144.692892,4,1,94959.976,,55.06717514826024,147.99224643168353,95159.27818871452,94795.38481128548,1
2025-01-14 04:05:00,95002.7,95092.79,94978.23,95075.49,103.141543,4,1,94970.343,,58.215497129160774,145.60422882942026,95122.49769479936,94817.86930520064,0
2025-01-14 04:10:00,95075.49,95161.19,95027.35,95158.07,66.153171,4,1,94983.025,,61.5104282496737,144.76392677017571,95149.00867397718,94805.11932602282,0
2025-01-14 04:15:00,95158.07,95173.95,95058.72,95058.72,45.450655,4,1,94982.276,,55.808650343534,142.65436057230573,95127.96727362099,94816.27972637901,0
2025-01-14 04:20:00,95058.72,95069.0,94997.09,95009.7,78.398196,4,1,94992.013,,53.18882659683014,137.60119195999843,95124.7647365418,94816.7462634582,0
2025-01-14 04:25:00,95009.7,95021.2,94947.2,94948.07,55.004418,4,1,94994.16400000002,,50.01024695240517,133.0582496771414,95124.27978656947,94815.67521343054,1
2025-01-14 04:30:00,94948.07,94948.07,94851.0,94851.0,70.644222,4,1,94983.11700000001,,45.407493011999215,130.48766041448894,95126.71057832844,94810.29742167157,1
2025-01-14 04:35:00,94851.0,94980.59,94846.85,94964.75,70.053715,4,1,94984.98900000002,,51.08844698888147,130.71997038488192,95127.07683787323,94815.74816212678,1
2025-01-14 04:40:00,94964.75,95015.06,94945.66,94975.95,41.222913,4,1,94992.83,,51.622255081617574,126.33997250024709,95125.10752831447,94828.47047168553,1
2025-01-14 04:45:00,94975.95,95014.45,94953.24,94999.31,43.302521,4,1,95004.376,,52.7798082460749,121.6878316073717,95125.3152994599,94839.22670054012,1
2025-01-14 04:50:00,94999.31,95061.98,94956.51,95046.8,53.680284,4,1,95008.78600000001,,55.130319412651474,120.52941506398808,95129.90400408323,94838.85799591678,1
2025-01-14 04:55:00,95046.8,95146.57,95046.65,95135.09,58.402684,4,1,95014.74600000001,94932.70479999999,59.196835112384875,119.05731398798984,95151.98558189321,94833.1034181068,1
2025-01-14 05:00:00,95135.09,95250.0,95123.96,95250.0,86.341526,5,1,95023.93900000001,94946.61979999999,63.79579368728293,119.55607727456153,95198.1611892248,94808.8028107752,1
2025-01-14 05:05:00,95250.0,95500.0,95245.23,95444.02,183.84251,5,1,95062.46900000001,94965.65359999998,69.9536638541517,129.21421461209314,95295.32005584244,94749.42494415758,0
2025-01-14 05:10:00,95444.02,95483.58,95415.68,95473.65,85.380901,5,1,95108.86400000003,94981.98759999998,70.77128305714014,124.83462785408712,95381.5849522985,94719.29204770151,0
2025-01-14 05:15:00,95473.65,95474.94,95315.11,95352.45,89.990642,5,1,95149.30200000003,94991.15479999999,63.19590750829277,127.33429729308102,95422.47102563761,94720.99497436237,0
2025-01-14 05:20:00,95352.45,95352.45,95150.0,95169.69,76.211577,5,1,95181.17100000002,94994.28139999999,53.83762402628574,132.6997046292893,95431.53079979628,94732.75720020372,0
2025-01-14 05:25:00,95169.69,95235.53,95169.69,95192.39,67.433625,5,1,95203.93500000003,95003.90519999998,54.734239955026375,127.92401144148268,95441.14576843988,94747.77823156009,1
2025-01-14 05:30:00,95192.39,95244.05,95132.05,95132.06,73.069747,5,1,95219.54600000002,95011.63079999997,51.85171187404751,126.78658205280534,95441.10098286693,94771.27501713306,0
2025-01-14 05:35:00,95132.06,95201.46,95108.49,95192.99,67.144877,5,1,95238.91400000002,95016.60079999996,54.46019571668694,124.37111190617647,95442.31790326064,94800.97209673934,0
2025-01-14 05:40:00,95192.99,95255.25,95088.68,95118.79,82.219434,5,1,95246.11300000001,95023.75999999997,50.847477231179525,127.38531819859293,95443.46910319362,94811.42989680635,0
2025-01-14 05:45:00,95118.79,95125.49,95050.5,95057.31,78.852033,5,1,95238.335,95029.44299999996,48.005870890160715,123.64279547012237,95443.25651860023,94809.82448139974,0
2025-01-14 05:50:00,95057.31,95057.31,94969.16,95014.54,63.817182,5,1,95214.78900000002,95035.85399999995,46.076720273643076,121.10759579368464,95439.3843561507,94799.34364384928,0
2025-01-14 05:55:00,95014.54,95021.01,94882.98,94945.28,65.689861,5,1,95164.91500000001,95039.66099999996,43.05909959116949,122.3163389512785,95441.73140446763,94785.65259553236,0
2025-01-14 06:00:00,94945.28,95015.42,94829.65,94863.05,133.738392,6,1,95103.85500000001,95040.41339999996,39.732069265618264,126.84874331190176,95449.57401582455,94763.14498417544,1
2025-01-14 06:05:00,94863.05,94911.77,94800.04,94863.19,77.030636,6,1,95054.92900000003,95040.79159999997,39.74060614220352,125.7688330753381,95455.01679741063,94749.21420258934,1
2025-01-14 06:10:00,94863.19,94900.68,94833.95,94869.01,61.977202,6,1,95024.86100000003,95038.75179999995,40.120333361305086,121.55177356995651,95453.43277767417,94752.5992223258,1
2025-01-14 06:15:00,94869.01,94920.64,94838.33,94889.54,70.599628,6,1,94994.57600000003,95039.01479999996,41.52025299069376,118.74878974353088,95457.0630681015,94741.4479318985,0
2025-01-14 06:20:00,94889.54,94894.17,94780.0,94880.99,95.9023,6,1,94969.46900000004,95037.54159999997,41.08941348381679,118.42173333327855,95461.14519337595,94727.86980662403,0
2025-01-14 06:25:00,94880.99,94940.79,94831.71,94843.73,70.410504,6,1,94934.54300000003,95031.12239999996,39.181335237548595,117.75446666661489,95467.44690635333,94706.01009364666,1
2025-01-14 06:30:00,94843.73,94888.24,94765.93,94836.71,69.741444,6,1,94906.33500000004,95023.17939999996,38.81561277970834,118.07986190471469,95472.06250231984,94680.38549768014,1
2025-01-14 06:35:00,94836.71,94943.29,94824.82,94943.29,70.180157,6,1,94894.93300000003,95017.67619999996,46.91686653932977,118.10772891151983,95465.58449316245,94667.68350683754,0
2025-01-14 06:40:00,94943.29,94984.3,94903.51,94969.27,76.286289,6,1,94890.40600000003,95016.65239999995,48.69997322028789,115.44217684641185,95444.44534594915,94660.74965405083,0
2025-01-14 06:45:00,94969.27,94981.38,94858.26,94889.83,82.912121,6,1,94884.86100000002,95011.29839999994,43.84963995335497,115.99059278595458,95378.62491624684,94671.15108375314,1
2025-01-14 06:50:00,94889.83,94933.79,94860.11,94918.67,49.239317,6,1,94890.42300000002,95008.93059999995,45.95412625835319,112.96840758695733,95287.01615343548,94707.2618465645,1
2025-01-14 06:55:00,94918.67,95050.99,94918.67,95050.99,44.696277,6,1,94909.20300000002,95010.67779999996,54.39883074602382,114.35066418788945,95223.83197665501,94740.30002334497,1
2025-01-14 07:00:00,95050.99,95137.4,95015.53,95119.49,97.875802,7,1,94934.25100000002,95015.45819999996,58.05287557530274,114.88775960303987,95214.42214302765,94744.68985697234,0
2025-01-14 07:05:00,95119.49,95192.71,95111.89,95159.94,63.719356,7,1,94961.29100000001,95020.52539999997,60.08676554104818,112.45434820282323,95207.27950562007,94748.58749437993,0
2025-01-14 07:10:00,95159.94,95178.14,95084.88,95084.88,59.999017,7,1,94981.68000000002,95024.85459999998,54.77897385839384,111.08332333119263,95199.43572030152,94751.71327969845,0
2025-01-14 07:15:00,95084.88,95105.75,95003.89,95021.47,44.801076,7,1,94999.45400000001,95027.49059999996,50.70411885907195,110.42451452182176,95168.95650135023,94765.04049864975,1
2025-01-14 07:20:00,95021.47,95064.86,94979.07,95051.57,58.529997,7,1,95020.94000000002,95028.42999999998,52.51001882536428,108.66490634169118,95157.45232103439,94769.82267896557,0
2025-01-14 07:25:00,95051.57,95057.15,94998.68,95057.15,28.199386,7,1,95032.32600000002,95030.13659999998,52.85482315609542,105.07955588871333,95157.42886707651,94769.83013292345,0
2025-01-14 07:30:00,95057.15,95133.57,95003.03,95003.03,64.703152,7,1,95035.70200000002,95029.5722,49.12904247345659,106.89815903952011,95156.31282636634,94769.79517363361,0
2025-01-14 07:35:00,95003.03,95009.77,94895.62,94914.56,59.03758,7,1,95038.17500000002,95026.53919999998,43.70540409380629,107.41614767955501,95155.80306726629,94767.23293273368,1
2025-01-14 07:40:00,94914.56,94938.53,94864.54,94876.84,48.990851,7,1,95033.99200000001,95025.82939999997,41.596903312060824,105.02856570244431,95155.18332504583,94769.23167495415,1
2025-01-14 07:45:00,94876.84,94931.37,94864.29,94917.47,46.848779,7,1,95020.64000000001,95025.64759999998,44.692082215380665,102.31795386655556,95153.73252082607,94776.11047917389,0
2025-01-14 07:50:00,94917.47,94924.48,94872.2,94900.43,47.289929,7,1,94998.73400000001,95024.42679999997,43.64732597245359,98.74381430465864,95152.58859609255,94780.3964039074,1
2025-01-14 07:55:00,94900.43,94921.47,94860.24,94884.56,28.419574,7,1,94971.19600000003,95023.19739999996,42.64739748914671,96.06425614003987,95152.76362875418,94779.72337124578,1
2025-01-14 08:00:00,94884.56,94983.52,94878.15,94957.52,42.965963,8,1,94958.46000000002,95024.39699999995,48.48986816000177,96.72895213003774,95152.53308686563,94787.60691313432,1
2025-01-14 08:05:00,94957.52,95249.88,94957.52,95249.87,89.453591,8,1,94981.30000000002,95031.71739999996,64.21885128052801,110.70259840646365,95200.3973084299,94780.35669157005,1
2025-01-14 08:10:00,95249.87,95605.63,95210.32,95541.6,183.082605,8,1,95030.30300000001,95042.49539999996,73.05938013719059,131.0316985202875,95334.14456331689,94717.09843668307,0
2025-01-14 08:15:00,95541.6,95774.42,95451.0,95581.38,172.825739,8,1,95082.72600000001,95052.61319999995,74.00261952417473,144.77372005455257,95446.79801157735,94668.25398842261,0
2025-01-14 08:20:00,95581.38,95581.38,95323.54,95327.53,74.628533,8,1,95115.176,95056.00239999994,59.65024796285978,152.8498829077996,95479.50805896496,94671.36994103501,1
2025-01-14 08:25:00,95327.53,95373.11,95247.14,95373.11,64.521274,8,1,95161.03100000002,95062.29019999996,61.108760599215685,150.9298912715283,95514.05163797013,94685.15436202982,1
2025-01-14 08:30:00,95373.11,95501.0,95302.53,95445.75,139.009506,8,1,95217.92200000002,95071.01119999995,63.38054641539282,154.32561332356207,95557.70430950572,94694.20969049424,1
2025-01-14 08:35:00,95445.75,95638.72,95378.93,95589.23,79.516173,8,1,95285.09800000003,95083.83439999996,67.42782065953136,161.8587838004511,95627.53633675454,94678.20166324542,1
2025-01-14 08:40:00,95589.23,95700.5,95583.42,95652.47,113.196321,8,1,95360.30200000003,95099.86379999995,69.05141222524203,158.66029924327614,95701.21312560955,94657.82287439042,0
2025-01-14 08:45:00,95652.47,95731.98,95585.01,95694.39,94.967252,8,1,95441.28500000002,95114.45659999995,70.1148202602965,157.8252778687565,95773.91242261046,94638.56857738951,0
2025-01-14 08:50:00,95694.39,95836.44,95588.38,95606.7,118.261351,8,1,95506.20300000001,95127.07159999995,65.07745824736028,164.27061516384515,95822.80278518723,94641.86021481274,0
2025-01-14 08:55:00,95606.7,95626.78,95494.63,95509.46,86.283059,8,1,95532.16200000001,95137.27459999995,59.93518934915618,161.97628550928434,95850.65231035667,94662.8096896433,1
2025-01-14 09:00:00,95509.46,95572.95,95463.78,95499.41,166.636621,9,1,95527.94300000001,95146.32679999997,59.41266202296638,158.20440797290675,95874.1837771278,94684.06222287216,1
2025-01-14 09:05:00,95499.41,95797.45,95476.41,95746.42,186.241521,9,1,95544.44700000001,95158.55339999996,67.02253704084588,169.83552168912723,95932.58996674277,94694.58303325718,1
2025-01-14 09:10:00,95746.42,95869.43,95691.41,95868.88,234.076369,9,1,95598.58200000002,95170.93099999995,70.02332192159173,170.42012728276023,96003.44642563928,94710.31157436069,1
2025-01-14 09:15:00,95868.88,95878.66,95803.02,95866.49,119.635526,9,1,95647.92000000001,95179.38039999997,69.8896565662168,163.65011819113445,96053.93618654882,94755.01481345113,1
2025-01-14 09:20:00,95866.49,96199.44,95855.31,96180.73,243.938504,9,1,95721.41800000002,95193.52199999997,76.29641594826295,176.54153832033947,96154.9672038736,94784.37279612634,1
2025-01-14 09:25:00,96180.73,96494.8,96150.49,96430.59,224.361798,9,1,95805.55400000002,95215.08479999997,79.9495583432578,188.52499986888648,96300.5911306475,94790.06086935244,1
2025-01-14 09:30:00,96430.59,96539.85,96275.24,96539.85,196.128051,9,1,95894.29200000002,95242.48799999995,81.30629952330102,193.95964273539465,96438.58354946398,94816.010450536,1
2025-01-14 09:35:00,96539.85,96815.75,96539.85,96760.87,217.453373,9,1,96000.94000000002,95273.85759999996,83.70792135681168,199.81252539715177,96598.40741747236,94843.81758252758,1
2025-01-14 09:40:00,96760.87,96908.87,96749.59,96810.24,160.955161,9,1,96121.29400000002,95307.42119999997,84.19633020829204,196.91734501164086,96738.92183472564,94888.5751652743,1
2025-01-14 09:45:00,96810.24,97252.06,96722.19,97222.25,351.310997,9,1,96292.57300000002,95348.00639999997,87.55051951622971,220.69967751080904,96984.85357132409,94839.88142867587,0
2025-01-14 09:50:00,97222.25,97386.1,97073.91,97328.77,306.211007,9,1,96475.50900000002,95392.20599999996,88.24515145099207,227.23470054575142,97223.21366169832,94780.23833830164,0
2025-01-14 09:55:00,97328.77,97328.77,97079.35,97176.53,204.171411,9,1,96618.52000000002,95434.59039999997,81.26611722745196,228.81936479248336,97388.11344309383,94774.85355690615,0
2025-01-14 10:00:00,97176.53,97205.67,96992.01,97085.77,254.472771,10,1,96740.20900000002,95476.01499999996,77.33917591663806,227.73655302159196,97497.7014993824,94841.08950061757,0
2025-01-14 10:05:00,97085.77,97116.58,96789.87,96789.87,262.425691,10,1,96832.54700000002,95512.90679999995,66.12106120048433,234.8060849486216,97541.96632226162,94938.50067773832,0
2025-01-14 10:10:00,96789.87,96884.47,96669.92,96755.43,256.782136,10,1,96890.01700000002,95550.75439999996,64.94036564827579,233.35922173800597,97572.28783120947,95039.14716879047,1
2025-01-14 10:15:00,96755.43,96961.34,96653.01,96787.18,210.880284,10,1,96925.67600000002,95589.23419999995,65.55108119841594,238.7142773281485,97603.97678967484,95127.25321032509,0
2025-01-14 10:20:00,96787.18,96889.54,96766.66,96875.67,144.722861,10,1,96959.25800000003,95629.36739999994,67.26270956741341,230.4404003761372,97638.75429113462,95214.7957088653,0
2025-01-14 10:25:00,96875.67,96885.36,96733.86,96764.54,137.538829,10,1,96959.62500000003,95666.86739999994,63.02740077266263,224.80180034927025,97652.0252504803,95308.53974951964,0
2025-01-14 10:30:00,96764.54,96774.0,96586.51,96624.49,152.389848,10,1,96941.05000000003,95701.73739999994,58.06531791117533,222.1366717528942,97633.0576529651,95429.28634703485,1
2025-01-14 10:35:00,96624.49,96722.39,96589.1,96644.9,183.981262,10,1,96883.31500000003,95737.76079999995,58.577140286317906,215.7904809134013,97585.47469210014,95590.41330789981,1
2025-01-14 10:40:00,96644.9,96789.42,96606.03,96772.62,196.636071,10,1,96827.70000000004,95776.47899999995,61.72531031320787,213.47616084815832,97516.87707889959,95786.33192110035,0
2025-01-14 10:45:00,96772.62,96821.87,96676.0,96677.98,91.272604,10,1,96777.84500000003,95811.17279999996,58.19583222504181,208.64714935900383,97457.31749001142,95939.04750998851,1
2025-01-14 10:50:00,96677.98,96716.09,96651.53,96669.08,79.390903,10,1,96736.17600000002,95845.16899999997,57.86076546877802,198.35521011907483,97395.8425562235,96080.54244377644,0
2025-01-14 10:55:00,96669.08,96687.31,96580.74,96687.31,117.146884,10,1,96725.92000000001,95881.11859999996,58.38924287110223,191.79912368199751,97302.98047878017,96255.4865212198,0
2025-01-14 11:00:00,96687.31,96706.96,96554.82,96645.03,125.993242,11,1,96714.88000000003,95915.64579999997,56.61582685200393,188.96632913328335,97254.24046634938,96350.65653365059,0
2025-01-14 11:05:00,96645.03,96700.0,96556.08,96622.75,109.625904,11,1,96698.43700000003,95947.08099999996,55.656517446379205,185.7487341951916,97239.3143701234,96384.79862987656,0
2025-01-14 11:10:00,96622.75,96661.48,96573.29,96607.33,46.00554,11,1,96671.60300000003,95976.83779999995,54.962388246305984,178.7802531812495,97235.03396079145,96395.82703920853,0
2025-01-14 11:15:00,96607.33,96645.35,96459.6,96468.52,135.911912,11,1,96642.00100000002,96003.00939999994,49.03392650029597,179.27809223973168,97246.55551361408,96355.07048638591,1
2025-01-14 11:20:00,96468.52,96493.32,96349.0,96412.26,145.644075,11,1,96620.77800000002,96029.55699999994,46.82918982014926,176.7810856511799,97257.65231473693,96304.17568526305,1
2025-01-14 11:25:00,96412.26,96504.29,96394.62,96478.14,129.764107,11,1,96604.10200000003,96058.69039999993,49.68230522208593,171.98743667609548,97192.17405036159,96295.24294963837,1
2025-01-14 11:30:00,96478.14,96628.58,96478.14,96560.13,116.269529,11,1,96582.85300000003,96088.86159999993,53.05826437180625,170.44833405637453,97070.64493970585,96339.90806029414,1
2025-01-14 11:35:00,96560.13,96575.08,96479.81,96479.81,78.877193,11,1,96563.03600000004,96117.3147999999,49.550940695602215,165.07845305234807,96977.67162704213,96363.20937295786,1
2025-01-14 11:40:00,96479.81,96708.71,96391.18,96667.02,148.62221,11,1,96562.83000000005,96150.5945999999,56.73045638562735,175.9678492628956,96890.62552287435,96408.38047712564,0
2025-01-14 11:45:00,96667.02,96669.64,96543.59,96548.41,90.592027,11,1,96548.94000000005,96183.2715999999,51.709469314822385,172.4022886012604,96873.35461025168,96401.5053897483,1
2025-01-14 11:50:00,96548.41,96656.94,96527.43,96572.71,75.346148,11,1,96541.70800000004,96217.18899999991,52.63439233801485,169.33855370117107,96859.33402124509,96397.2539787549,0
2025-01-14 11:55:00,96572.71,96600.41,96517.0,96558.96,60.640648,11,1,96535.32900000004,96250.01879999992,52.02716007197743,163.2007998653734,96837.72488064253,96396.04111935747,0
2025-01-14 12:00:00,96558.96,96719.36,96468.32,96514.34,183.525441,12,1,96526.03000000004,96282.29699999992,50.010833512046915,169.47502844641772,96789.01222458527,96408.62077541473,0
2025-01-14 12:05:00,96514.34,96514.34,96315.05,96361.01,151.667796,12,1,96515.27900000004,96311.82599999993,43.73789688602477,171.60466927167315,96779.54689297098,96377.73310702902,0
2025-01-14 12:10:00,96361.01,96387.65,96297.04,96348.26,122.607415,12,1,96508.87900000004,96339.64079999992,43.25207012003499,165.81933575226796,96787.97664336518,96341.68035663482,0
2025-01-14 12:15:00,96348.26,96392.11,96242.02,96276.55,131.871594,12,1,96488.72000000004,96360.17439999992,40.52556192016419,164.69581176996286,96798.9518607432,96293.87013925682,0
2025-01-14 12:20:00,96276.55,96276.55,95999.99,96011.4,232.163606,12,1,96433.84700000004,96369.57039999994,32.39419297072338,172.68611092925107,96832.38021332484,96184.31978667517,1
2025-01-14 12:25:00,96011.4,96206.57,96011.4,96191.33,156.836875,12,1,96404.99900000004,96381.76939999993,41.03970815736977,174.29210300573408,96826.03031501229,96142.00468498771,1
2025-01-14 12:30:00,96191.33,96234.1,96127.0,96180.13,147.944111,12,1,96356.31000000003,96398.82139999993,40.69088672856454,169.49266707675346,96814.81912578091,96104.32087421908,0
2025-01-14 12:35:00,96180.13,96235.35,96146.63,96200.65,92.072358,12,1,96321.53400000003,96415.37219999993,41.66911780374302,163.72319085698544,96791.42286939692,96079.05113060307,1
2025-01-14 12:40:00,96200.65,96345.62,96137.56,96175.47,85.162807,12,1,96281.81000000003,96429.96659999993,40.7802584431764,166.89010579577203,96771.42087720752,96052.09712279246,0
2025-01-14 12:45:00,96175.47,96270.87,96175.46,96262.51,59.691857,12,1,96252.16500000004,96443.43219999991,45.136854443803266,161.7843839532161,96745.32992012093,96042.16407987905,0
2025-01-14 12:50:00,96262.51,96268.54,96130.16,96130.17,91.629045,12,1,96213.74800000005,96452.98619999991,40.284268917893,160.1126422422714,96725.0013209284,96014.77667907157,0
2025-01-14 12:55:00,96130.17,96138.94,95997.4,95999.72,138.632874,12,1,96177.61900000004,96459.09279999993,36.15777471447886,158.7860249392526,96732.92853239815,95959.96946760181,0
2025-01-14 13:00:00,95999.72,96063.97,95860.11,96044.26,157.026906,13,1,96147.21900000004,96467.84399999991,38.475102476456044,162.0055945864489,96734.75480249037,95921.34319750957,0
2025-01-14 13:05:00,96044.26,96130.26,95931.19,95954.5,152.767863,13,1,96115.01400000004,96476.74479999991,35.665498785001994,164.65305211598772,96733.2252393957,95870.50876060427,1
2025-01-14 13:10:00,95954.5,96046.68,95926.0,96014.72,100.010795,13,1,96115.34600000003,96487.0509999999,38.88970104852887,161.5121198219881,96706.15870236399,95843.03429763595,0
2025-01-14 13:15:00,96014.72,96049.99,95885.45,95983.31,128.524234,13,1,96094.54400000004,96491.7887999999,37.82490112721841,161.72839697756098,96688.3235047849,95811.21949521505,0
2025-01-14 13:20:00,95983.31,96019.06,95909.53,95914.32,130.73438,13,1,96067.96300000003,96492.6975999999,35.52419801577409,157.99994005059224,96629.687176708,95794.58582329196,1
2025-01-14 13:25:00,95914.32,95937.24,95760.8,95932.55,120.081056,13,1,96041.15300000003,96494.0187999999,36.62121138300329,159.3170871898358,96585.78568506012,95776.90131493985,1
2025-01-14 13:30:00,95932.55,97287.7,95932.55,96831.56,750.088988,13,1,96106.76200000003,96507.03539999988,66.70588045111606,244.73372381913282,96659.932002592,95728.63999740798,0
2025-01-14 13:35:00,96831.56,96831.56,96457.87,96549.31,205.493004,13,1,96135.44200000004,96509.40979999988,57.4806525150506,253.94488640348067,96657.95460833181,95729.65239166818,1
2025-01-14 13:40:00,96549.31,96607.25,96293.1,96304.51,147.956085,13,1,96152.87600000003,96504.70299999988,50.905044014592235,258.2452516603745,96627.04437580881,95739.57962419117,1
2025-01-14 13:45:00,96304.51,96720.59,96295.1,96593.76,143.778488,13,1,96212.28000000004,96501.36079999986,57.143506032506444,270.19130511320424,96667.95572830312,95721.94327169686,0
2025-01-14 13:50:00,96593.76,96668.19,96302.63,96416.88,152.993619,13,1,96249.54200000004,96493.49359999987,52.73089310828033,277.0033547479752,96676.75024449649,95720.0107555035,0
2025-01-14 13:55:00,96416.88,96485.48,96298.66,96345.85,197.335487,13,1,96288.67700000004,96475.96559999985,51.026869363345554,270.56168655169074,96683.42305771193,95720.26794228806,0
2025-01-14 14:00:00,96345.85,96437.7,96028.46,96213.1,273.56487,14,1,96308.51500000004,96453.65219999985,47.91070420215078,280.4672803694265,96685.51423097817,95738.34676902184,1
2025-01-14 14:05:00,96213.1,96409.89,96147.51,96265.86,167.054438,14,1,96336.77000000003,96435.43879999986,49.23754584865727,279.1753317716106,96689.70636991283,95741.60763008718,1
2025-01-14 14:10:00,96265.86,96348.81,96140.45,96345.25,152.656942,14,1,96379.86300000004,96420.62839999987,51.24984394828007,274.11709378792415,96700.94192422903,95746.884075771,1
